window_id,split,lake_name,target_datetime,length,window_days,target_raw,target_transformed,ice_prev_m,ice_prev_gap_days,Air_Temperature_celsius,ice_prev_available,coeff_shape
train_000709,train,【North Temperate Lakes LTER】Sparkling Lake,1984-04-10 00:00:00,2,45,0.444999992847442,0.4449999928474426,0.474999994039535,43.0,8.39409790039064,1.0,"(1, 1, 52)"
train_000710,train,【North Temperate Lakes LTER】Sparkling Lake,1985-03-26 00:00:00,2,45,0.560000002384185,0.5600000023841858,0.479999989271163,27.0,3.90859375000002,1.0,"(1, 1, 52)"
train_000711,train,【North Temperate Lakes LTER】Sparkling Lake,1985-04-11 00:00:00,3,45,0.5,0.5,0.560000002384185,16.0,8.04338989257814,1.0,"(1, 2, 52)"
train_000712,train,【North Temperate Lakes LTER】Sparkling Lake,1986-02-27 00:00:00,2,45,0.509999990463256,0.5099999904632568,0.289999991655349,44.0,-2.87686767578122,1.0,"(1, 1, 52)"
train_000713,train,【North Temperate Lakes LTER】Sparkling Lake,1987-02-24 00:00:00,2,45,0.409999996423721,0.4099999964237213,0.239999994635581,41.0,1.21602783203127,1.0,"(1, 1, 52)"
train_000714,train,【North Temperate Lakes LTER】Sparkling Lake,1987-03-24 00:00:00,2,45,0.340000003576278,0.3400000035762787,0.409999996423721,28.0,11.1799255371093,1.0,"(1, 1, 52)"
train_000715,train,【North Temperate Lakes LTER】Sparkling Lake,1988-02-29 00:00:00,2,45,0.540000021457672,0.5400000214576721,0.349999994039535,41.0,2.03887329101564,1.0,"(1, 1, 52)"
train_000716,train,【North Temperate Lakes LTER】Sparkling Lake,1988-04-04 00:00:00,2,45,0.579999983310699,0.5799999833106995,0.540000021457672,35.0,8.30257568359377,1.0,"(1, 1, 52)"
train_000717,train,【North Temperate Lakes LTER】Sparkling Lake,1989-02-23 00:00:00,2,45,0.584999978542327,0.5849999785423279,0.330000013113021,42.0,-16.4177917480468,1.0,"(1, 1, 52)"
train_000718,train,【North Temperate Lakes LTER】Sparkling Lake,1989-03-29 00:00:00,2,45,0.5,0.5,0.584999978542327,34.0,-2.8132385253906,1.0,"(1, 1, 52)"
train_000719,train,【North Temperate Lakes LTER】Sparkling Lake,1990-02-19 00:00:00,2,45,0.509999990463256,0.5099999904632568,0.360000014305114,33.0,-5.61820068359372,1.0,"(1, 1, 52)"
train_000720,train,【North Temperate Lakes LTER】Sparkling Lake,1990-03-28 00:00:00,2,45,0.389999985694885,0.38999998569488525,0.509999990463256,37.0,4.45391235351564,1.0,"(1, 1, 52)"
train_000721,train,【North Temperate Lakes LTER】Sparkling Lake,1991-02-19 00:00:00,2,45,0.550000011920929,0.550000011920929,0.379999995231628,34.0,-0.536718749999977,1.0,"(1, 1, 52)"
train_000722,train,【North Temperate Lakes LTER】Sparkling Lake,1991-03-25 00:00:00,2,45,0.52999997138977,0.5299999713897705,0.550000011920929,34.0,2.91286621093752,1.0,"(1, 1, 52)"
train_000723,train,【North Temperate Lakes LTER】Sparkling Lake,1992-03-27 00:00:00,2,45,0.519999980926513,0.5199999809265137,0.409999996423721,26.0,-3.82291259765622,1.0,"(1, 1, 52)"
train_000724,train,【North Temperate Lakes LTER】Sparkling Lake,1993-03-22 00:00:00,2,45,0.560000002384185,0.5600000023841858,0.605000019073486,21.0,-0.719030761718727,1.0,"(1, 1, 52)"
train_000725,train,【North Temperate Lakes LTER】Sparkling Lake,1994-02-21 00:00:00,2,45,0.389999985694885,0.38999998569488525,0.300000011920928,40.0,-5.9744934082031,1.0,"(1, 1, 52)"
train_000726,train,【North Temperate Lakes LTER】Sparkling Lake,1994-03-28 00:00:00,2,45,0.439999997615814,0.4399999976158142,0.389999985694885,35.0,0.236505126953147,1.0,"(1, 1, 52)"
train_000727,train,【North Temperate Lakes LTER】Sparkling Lake,1995-02-20 00:00:00,2,45,0.419999986886978,0.41999998688697815,0.300000011920928,42.0,-0.736425781249977,1.0,"(1, 1, 52)"
train_000728,train,【North Temperate Lakes LTER】Sparkling Lake,1995-03-24 00:00:00,2,45,0.340000003576278,0.3400000035762787,0.419999986886978,32.0,3.49709472656252,1.0,"(1, 1, 52)"
train_000729,train,【North Temperate Lakes LTER】Sparkling Lake,1996-02-21 00:00:00,2,45,0.52999997138977,0.5299999713897705,0.509999990463256,28.0,-6.36200561523435,1.0,"(1, 1, 52)"
train_000730,train,【North Temperate Lakes LTER】Sparkling Lake,1996-04-01 00:00:00,2,45,0.699999988079071,0.699999988079071,0.52999997138977,40.0,-1.72226562499997,1.0,"(1, 1, 52)"
train_000731,train,【North Temperate Lakes LTER】Sparkling Lake,1997-02-17 00:00:00,2,45,0.400000005960464,0.4000000059604645,0.370000004768371,34.0,-13.3889526367187,1.0,"(1, 1, 52)"
train_000732,train,【North Temperate Lakes LTER】Sparkling Lake,1997-03-25 00:00:00,2,45,0.439999997615814,0.4399999976158142,0.400000005960464,36.0,-2.0401672363281,1.0,"(1, 1, 52)"
train_000733,train,【North Temperate Lakes LTER】Sparkling Lake,1998-02-23 00:00:00,2,45,0.349999994039535,0.3499999940395355,0.259999990463256,42.0,1.73150024414064,1.0,"(1, 1, 52)"
train_000734,train,【North Temperate Lakes LTER】Sparkling Lake,1998-03-18 00:00:00,2,45,0.370000004768371,0.3700000047683716,0.349999994039535,23.0,1.38460693359377,1.0,"(1, 1, 52)"
train_000735,train,【North Temperate Lakes LTER】Sparkling Lake,1999-02-23 00:00:00,2,45,0.409999996423721,0.4099999964237213,0.259999990463256,36.0,-5.15927734374997,1.0,"(1, 1, 52)"
train_000736,train,【North Temperate Lakes LTER】Sparkling Lake,1999-03-24 00:00:00,2,45,0.52999997138977,0.5299999713897705,0.409999996423721,29.0,-1.07724609374997,1.0,"(1, 1, 52)"
train_000737,train,【North Temperate Lakes LTER】Sparkling Lake,2000-02-22 00:00:00,2,45,0.360000014305114,0.36000001430511475,0.275000005960464,35.0,3.39309082031252,1.0,"(1, 1, 52)"
train_000738,train,【North Temperate Lakes LTER】Sparkling Lake,2001-02-28 00:00:00,2,45,0.439999997615814,0.4399999976158142,0.319999992847442,37.0,-12.9163879394531,1.0,"(1, 1, 52)"
train_000739,train,【North Temperate Lakes LTER】Sparkling Lake,2001-04-03 00:00:00,2,45,0.449999988079071,0.44999998807907104,0.439999997615814,34.0,1.00939331054689,1.0,"(1, 1, 52)"
train_000740,train,【North Temperate Lakes LTER】Sparkling Lake,2002-02-28 00:00:00,2,45,0.379999995231628,0.3799999952316284,0.16500000655651,43.0,-6.39703979492185,1.0,"(1, 1, 52)"
train_000741,train,【North Temperate Lakes LTER】Sparkling Lake,2002-04-01 00:00:00,2,45,0.540000021457672,0.5400000214576721,0.379999995231628,32.0,-4.05319824218747,1.0,"(1, 1, 52)"
train_000742,train,【North Temperate Lakes LTER】Sparkling Lake,2003-04-02 00:00:00,2,45,0.479999989271163,0.47999998927116394,0.610000014305114,27.0,4.02193603515627,1.0,"(1, 1, 52)"
train_000743,train,【North Temperate Lakes LTER】Sparkling Lake,2004-02-18 00:00:00,2,45,0.419999986886978,0.41999998688697815,0.370000004768371,37.0,-4.48312988281247,1.0,"(1, 1, 52)"
train_000744,train,【North Temperate Lakes LTER】Sparkling Lake,2005-02-25 00:00:00,2,45,0.540000021457672,0.5400000214576721,0.430000007152557,37.0,-4.10471191406247,1.0,"(1, 1, 52)"
train_000745,train,【North Temperate Lakes LTER】Sparkling Lake,2005-04-06 00:00:00,2,45,0.419999986886978,0.41999998688697815,0.540000021457672,40.0,11.9643798828125,1.0,"(1, 1, 52)"
train_000746,train,【North Temperate Lakes LTER】Sparkling Lake,2006-02-13 00:00:00,2,45,0.330000013113021,0.33000001311302185,0.289999991655349,27.0,-9.9276184082031,1.0,"(1, 1, 52)"
train_000747,train,【North Temperate Lakes LTER】Sparkling Lake,2007-02-20 00:00:00,2,45,0.419999986886978,0.41999998688697815,0.289999991655349,36.0,2.03884277343752,1.0,"(1, 1, 52)"
train_000748,train,【North Temperate Lakes LTER】Sparkling Lake,2007-03-28 00:00:00,2,45,0.270000010728836,0.27000001072883606,0.419999986886978,36.0,7.35997924804689,1.0,"(1, 1, 52)"
train_000749,train,【North Temperate Lakes LTER】Sparkling Lake,2008-03-27 00:00:00,2,45,0.5,0.5,0.479999989271163,24.0,0.360467529296897,1.0,"(1, 1, 52)"
train_000750,train,【North Temperate Lakes LTER】Sparkling Lake,2008-05-02 00:00:00,2,45,0.0,0.0,0.5,36.0,12.3119445800781,1.0,"(1, 1, 52)"
train_000751,train,【North Temperate Lakes LTER】Sparkling Lake,2009-02-24 00:00:00,2,45,0.550000011920929,0.550000011920929,0.449999988079071,35.0,-9.01315917968747,1.0,"(1, 1, 52)"
train_000752,train,【North Temperate Lakes LTER】Sparkling Lake,2009-03-20 00:00:00,2,45,0.560000002384185,0.5600000023841858,0.550000011920929,24.0,-2.80097045898435,1.0,"(1, 1, 52)"
train_000753,train,【North Temperate Lakes LTER】Sparkling Lake,2010-02-11 00:00:00,2,45,0.46000000834465,0.46000000834465027,0.319999992847442,30.0,-9.1839660644531,1.0,"(1, 1, 52)"
train_000754,train,【North Temperate Lakes LTER】Sparkling Lake,2011-02-14 00:00:00,2,45,0.349999994039535,0.3499999940395355,0.310000002384185,27.0,4.97213134765627,1.0,"(1, 1, 52)"
train_000755,train,【North Temperate Lakes LTER】Sparkling Lake,2011-03-21 00:00:00,2,45,0.430000007152557,0.4300000071525574,0.349999994039535,35.0,0.323724365234397,1.0,"(1, 1, 52)"
train_000756,train,【North Temperate Lakes LTER】Sparkling Lake,2012-02-21 00:00:00,2,45,0.409999996423721,0.4099999964237213,0.289999991655349,40.0,0.913446044921897,1.0,"(1, 1, 52)"
train_000757,train,【North Temperate Lakes LTER】Sparkling Lake,2013-02-25 00:00:00,2,45,0.449999988079071,0.44999998807907104,0.209999993443489,42.0,-0.458013916015602,1.0,"(1, 1, 52)"
train_000758,train,【North Temperate Lakes LTER】Sparkling Lake,2013-03-29 00:00:00,2,45,0.589999973773956,0.5899999737739563,0.449999988079071,32.0,5.21209106445314,1.0,"(1, 1, 52)"
train_000759,train,【North Temperate Lakes LTER】Sparkling Lake,2014-02-17 00:00:00,2,45,0.5,0.5,0.379999995231628,18.0,-11.8971618652343,1.0,"(1, 1, 52)"
train_000760,train,【North Temperate Lakes LTER】Sparkling Lake,2014-03-24 00:00:00,2,45,0.720000028610229,0.7200000286102295,0.5,35.0,-9.72516479492185,1.0,"(1, 1, 52)"
train_000761,train,【North Temperate Lakes LTER】Sparkling Lake,2015-02-24 00:00:00,2,45,0.430000007152557,0.4300000071525574,0.230000004172325,41.0,-14.2406372070312,1.0,"(1, 1, 52)"
train_000762,train,【North Temperate Lakes LTER】Sparkling Lake,2015-03-24 00:00:00,2,45,0.379999995231628,0.3799999952316284,0.430000007152557,28.0,2.00072631835939,1.0,"(1, 1, 52)"
train_000763,train,【North Temperate Lakes LTER】Sparkling Lake,2017-02-22 00:00:00,2,45,0.319999992847442,0.3199999928474426,0.259999990463256,36.0,7.13231811523439,1.0,"(1, 1, 52)"
train_000764,train,【North Temperate Lakes LTER】Sparkling Lake,2017-03-27 00:00:00,2,45,0.310000002384185,0.3100000023841858,0.319999992847442,33.0,2.32744750976564,1.0,"(1, 1, 52)"
train_000765,train,【North Temperate Lakes LTER】Sparkling Lake,2018-02-22 00:00:00,2,45,0.46000000834465,0.46000000834465027,0.310000002384185,38.0,-8.8929504394531,1.0,"(1, 1, 52)"
train_000766,train,【North Temperate Lakes LTER】Sparkling Lake,2018-03-26 00:00:00,2,45,0.560000002384185,0.5600000023841858,0.46000000834465,32.0,1.90331420898439,1.0,"(1, 1, 52)"
train_000767,train,【North Temperate Lakes LTER】Trout Lake,1982-03-02 00:00:00,2,45,0.600000023841857,0.6000000238418579,0.479999989271163,42.0,-6.1473449707031,1.0,"(1, 1, 52)"
train_000768,train,【North Temperate Lakes LTER】Trout Lake,1982-04-06 00:00:00,2,45,0.625,0.625,0.600000023841857,35.0,-8.38052978515622,1.0,"(1, 1, 52)"
train_000769,train,【North Temperate Lakes LTER】Trout Lake,1983-02-16 00:00:00,2,45,0.426999986171722,0.4269999861717224,0.211999997496604,37.0,1.29525146484377,1.0,"(1, 1, 52)"
train_000770,train,【North Temperate Lakes LTER】Trout Lake,1983-03-29 00:00:00,2,45,0.389999985694885,0.38999998569488525,0.426999986171722,41.0,-4.02677001953122,1.0,"(1, 1, 52)"
train_000771,train,【North Temperate Lakes LTER】Trout Lake,1984-02-21 00:00:00,2,45,0.540000021457672,0.5400000214576721,0.356000006198883,43.0,0.585595703125022,1.0,"(1, 1, 52)"
train_000772,train,【North Temperate Lakes LTER】Trout Lake,1985-03-25 00:00:00,2,45,0.579999983310699,0.5799999833106995,0.46000000834465,28.0,2.58712158203127,1.0,"(1, 1, 52)"
train_000773,train,【North Temperate Lakes LTER】Trout Lake,1986-04-03 00:00:00,2,45,0.330000013113021,0.33000001311302185,0.469999998807907,30.0,8.34679565429689,1.0,"(1, 1, 52)"
train_000774,train,【North Temperate Lakes LTER】Trout Lake,1987-02-26 00:00:00,2,45,0.479999989271163,0.47999998927116394,0.349999994039535,44.0,0.922631835937522,1.0,"(1, 1, 52)"
train_000775,train,【North Temperate Lakes LTER】Trout Lake,1987-03-26 00:00:00,2,45,0.349999994039535,0.3499999940395355,0.479999989271163,28.0,4.58825073242189,1.0,"(1, 1, 52)"
train_000776,train,【North Temperate Lakes LTER】Trout Lake,1988-03-03 00:00:00,2,45,0.649999976158142,0.6499999761581421,0.360000014305114,45.0,-8.55338134765622,1.0,"(1, 1, 52)"
train_000777,train,【North Temperate Lakes LTER】Trout Lake,1988-04-07 00:00:00,2,45,0.46000000834465,0.46000000834465027,0.649999976158142,35.0,8.47402343750002,1.0,"(1, 1, 52)"
train_000778,train,【North Temperate Lakes LTER】Trout Lake,1989-02-21 00:00:00,2,45,0.550000011920929,0.550000011920929,0.270000010728836,36.0,-7.3807434082031,1.0,"(1, 1, 52)"
train_000779,train,【North Temperate Lakes LTER】Trout Lake,1989-03-28 00:00:00,2,45,0.610000014305114,0.6100000143051147,0.550000011920929,35.0,15.1519104003906,1.0,"(1, 1, 52)"
train_000780,train,【North Temperate Lakes LTER】Trout Lake,1990-02-21 00:00:00,2,45,0.479999989271163,0.47999998927116394,0.409999996423721,36.0,0.318383789062522,1.0,"(1, 1, 52)"
train_000781,train,【North Temperate Lakes LTER】Trout Lake,1990-03-30 00:00:00,2,45,0.409999996423721,0.4099999964237213,0.479999989271163,37.0,6.89510498046877,1.0,"(1, 1, 52)"
train_000782,train,【North Temperate Lakes LTER】Trout Lake,1991-02-20 00:00:00,2,45,0.479999989271163,0.47999998927116394,0.310000002384185,36.0,-3.83884277343747,1.0,"(1, 1, 52)"
train_000783,train,【North Temperate Lakes LTER】Trout Lake,1991-04-01 00:00:00,2,45,0.479999989271163,0.47999998927116394,0.479999989271163,40.0,0.953637695312522,1.0,"(1, 1, 52)"
train_000784,train,【North Temperate Lakes LTER】Trout Lake,1992-03-25 00:00:00,2,45,0.490000009536743,0.49000000953674316,0.419999986886978,21.0,6.19674072265627,1.0,"(1, 1, 52)"
train_000785,train,【North Temperate Lakes LTER】Trout Lake,1993-03-22 00:00:00,2,45,0.629999995231628,0.6299999952316284,0.625,21.0,-0.719030761718727,1.0,"(1, 1, 52)"
train_000786,train,【North Temperate Lakes LTER】Trout Lake,1994-02-23 00:00:00,2,45,0.439999997615814,0.4399999976158142,0.349999994039535,27.0,-10.0349487304687,1.0,"(1, 1, 52)"
train_000787,train,【North Temperate Lakes LTER】Trout Lake,1994-04-04 00:00:00,2,45,0.439999997615814,0.4399999976158142,0.439999997615814,40.0,2.98571166992189,1.0,"(1, 1, 52)"
train_000788,train,【North Temperate Lakes LTER】Trout Lake,1995-02-16 00:00:00,2,45,0.46000000834465,0.46000000834465027,0.344999998807907,37.0,-7.82108154296872,1.0,"(1, 1, 52)"
train_000789,train,【North Temperate Lakes LTER】Trout Lake,1995-03-21 00:00:00,2,45,0.384999990463256,0.38499999046325684,0.46000000834465,33.0,-0.353308105468727,1.0,"(1, 1, 52)"
train_000790,train,【North Temperate Lakes LTER】Trout Lake,1996-02-22 00:00:00,2,45,0.569999992847442,0.5699999928474426,0.389999985694885,27.0,-4.21124877929685,1.0,"(1, 1, 52)"
train_000791,train,【North Temperate Lakes LTER】Trout Lake,1996-04-02 00:00:00,2,45,0.660000026226043,0.6600000262260437,0.569999992847442,40.0,-0.665991210937477,1.0,"(1, 1, 52)"
train_000792,train,【North Temperate Lakes LTER】Trout Lake,1997-02-21 00:00:00,2,45,0.540000021457672,0.5400000214576721,0.314999997615814,28.0,1.70006713867189,1.0,"(1, 1, 52)"
train_000793,train,【North Temperate Lakes LTER】Trout Lake,1998-02-20 00:00:00,2,45,0.289999991655349,0.28999999165534973,0.230000004172325,35.0,0.803552246093772,1.0,"(1, 1, 52)"
train_000794,train,【North Temperate Lakes LTER】Trout Lake,1998-03-20 00:00:00,2,45,0.300000011920928,0.30000001192092896,0.289999991655349,28.0,-2.8099426269531,1.0,"(1, 1, 52)"
train_000795,train,【North Temperate Lakes LTER】Trout Lake,1999-02-26 00:00:00,2,45,0.469999998807907,0.4699999988079071,0.340000003576278,37.0,-0.698797607421852,1.0,"(1, 1, 52)"
train_000796,train,【North Temperate Lakes LTER】Trout Lake,1999-03-26 00:00:00,2,45,0.52999997138977,0.5299999713897705,0.469999998807907,28.0,0.890344238281272,1.0,"(1, 1, 52)"
train_000797,train,【North Temperate Lakes LTER】Trout Lake,2000-02-24 00:00:00,2,45,0.400000005960464,0.4000000059604645,0.349999994039535,36.0,3.74352416992189,1.0,"(1, 1, 52)"
train_000798,train,【North Temperate Lakes LTER】Trout Lake,2001-02-27 00:00:00,2,45,0.449999988079071,0.44999998807907104,0.319999992847442,33.0,-8.93948974609372,1.0,"(1, 1, 52)"
train_000799,train,【North Temperate Lakes LTER】Trout Lake,2001-04-06 00:00:00,2,45,0.469999998807907,0.4699999988079071,0.449999988079071,38.0,2.60509643554689,1.0,"(1, 1, 52)"
train_000800,train,【North Temperate Lakes LTER】Trout Lake,2002-02-25 00:00:00,2,45,0.319999992847442,0.3199999928474426,0.239999994635581,35.0,-1.6707824707031,1.0,"(1, 1, 52)"
train_000801,train,【North Temperate Lakes LTER】Trout Lake,2002-04-03 00:00:00,2,45,0.610000014305114,0.6100000143051147,0.319999992847442,37.0,-1.60989990234372,1.0,"(1, 1, 52)"
train_000802,train,【North Temperate Lakes LTER】Trout Lake,2003-04-03 00:00:00,2,45,0.579999983310699,0.5799999833106995,0.620000004768371,23.0,-4.08624877929685,1.0,"(1, 1, 52)"
train_000803,train,【North Temperate Lakes LTER】Trout Lake,2004-02-16 00:00:00,2,45,0.46000000834465,0.46000000834465027,0.449999988079071,20.0,-14.4513610839843,1.0,"(1, 1, 52)"
train_000804,train,【North Temperate Lakes LTER】Trout Lake,2004-03-30 00:00:00,2,45,0.519999980926513,0.5199999809265137,0.46000000834465,43.0,1.70952758789064,1.0,"(1, 1, 52)"
train_000805,train,【North Temperate Lakes LTER】Trout Lake,2005-03-03 00:00:00,2,45,0.560000002384185,0.5600000023841858,0.439999997615814,41.0,-9.0946105957031,1.0,"(1, 1, 52)"
train_000806,train,【North Temperate Lakes LTER】Trout Lake,2005-04-05 00:00:00,2,45,0.430000007152557,0.4300000071525574,0.560000002384185,33.0,11.0630126953125,1.0,"(1, 1, 52)"
train_000807,train,【North Temperate Lakes LTER】Trout Lake,2006-02-14 00:00:00,2,45,0.360000014305114,0.36000001430511475,0.239999994635581,25.0,-7.08063354492185,1.0,"(1, 1, 52)"
train_000808,train,【North Temperate Lakes LTER】Trout Lake,2007-02-26 00:00:00,2,45,0.600000023841857,0.6000000238418579,0.280000001192092,39.0,-3.65457763671872,1.0,"(1, 1, 52)"
train_000809,train,【North Temperate Lakes LTER】Trout Lake,2007-03-29 00:00:00,2,45,0.409999996423721,0.4099999964237213,0.600000023841857,31.0,4.55462036132814,1.0,"(1, 1, 52)"
train_000810,train,【North Temperate Lakes LTER】Trout Lake,2008-02-27 00:00:00,2,45,0.52999997138977,0.5299999713897705,0.46000000834465,26.0,-10.1522277832031,1.0,"(1, 1, 52)"
train_000811,train,【North Temperate Lakes LTER】Trout Lake,2008-03-28 00:00:00,2,45,0.610000014305114,0.6100000143051147,0.52999997138977,30.0,-0.880834960937477,1.0,"(1, 1, 52)"
train_000812,train,【North Temperate Lakes LTER】Trout Lake,2009-02-16 00:00:00,2,45,0.490000009536743,0.49000000953674316,0.389999985694885,28.0,-11.3733581542968,1.0,"(1, 1, 52)"
train_000813,train,【North Temperate Lakes LTER】Trout Lake,2009-03-23 00:00:00,2,45,0.509999990463256,0.5099999904632568,0.490000009536743,35.0,2.29570922851564,1.0,"(1, 1, 52)"
train_000814,train,【North Temperate Lakes LTER】Trout Lake,2010-02-10 00:00:00,2,45,0.430000007152557,0.4300000071525574,0.360000014305114,28.0,-9.2659973144531,1.0,"(1, 1, 52)"
train_000815,train,【North Temperate Lakes LTER】Trout Lake,2011-02-16 00:00:00,2,45,0.439999997615814,0.4399999976158142,0.340000003576278,34.0,2.38109741210939,1.0,"(1, 1, 52)"
train_000816,train,【North Temperate Lakes LTER】Trout Lake,2011-03-17 00:00:00,2,45,0.519999980926513,0.5199999809265137,0.439999997615814,29.0,4.32863769531252,1.0,"(1, 1, 52)"
train_000817,train,【North Temperate Lakes LTER】Trout Lake,2012-02-22 00:00:00,2,45,0.370000004768371,0.3700000047683716,0.219999998807907,37.0,-0.0180419921874772,1.0,"(1, 1, 52)"
train_000818,train,【North Temperate Lakes LTER】Trout Lake,2013-02-21 00:00:00,2,45,0.469999998807907,0.4699999988079071,0.289999991655349,37.0,-12.4404968261718,1.0,"(1, 1, 52)"
train_000819,train,【North Temperate Lakes LTER】Trout Lake,2013-03-28 00:00:00,2,45,0.610000014305114,0.6100000143051147,0.469999998807907,35.0,2.25435791015627,1.0,"(1, 1, 52)"
train_000820,train,【North Temperate Lakes LTER】Trout Lake,2014-02-19 00:00:00,2,45,0.449999988079071,0.44999998807907104,0.400000005960464,34.0,-1.6353820800781,1.0,"(1, 1, 52)"
train_000821,train,【North Temperate Lakes LTER】Trout Lake,2014-03-26 00:00:00,2,45,0.769999980926513,0.7699999809265137,0.449999988079071,35.0,-10.1142639160156,1.0,"(1, 1, 52)"
train_000822,train,【North Temperate Lakes LTER】Trout Lake,2015-03-27 00:00:00,2,45,0.490000009536743,0.49000000953674316,0.649999976158142,25.0,-6.59357299804685,1.0,"(1, 1, 52)"
train_000823,train,【North Temperate Lakes LTER】Trout Lake,2016-03-01 00:00:00,2,45,0.430000007152557,0.4300000071525574,0.230000004172325,29.0,-12.1615051269531,1.0,"(1, 1, 52)"
train_000824,train,【North Temperate Lakes LTER】Trout Lake,2017-02-13 00:00:00,2,45,0.430000007152557,0.4300000071525574,0.289999991655349,25.0,-1.2727111816406,1.0,"(1, 1, 52)"
train_000825,train,【North Temperate Lakes LTER】Trout Lake,2017-03-22 00:00:00,2,45,0.439999997615814,0.4399999976158142,0.430000007152557,37.0,-5.6745666503906,1.0,"(1, 1, 52)"
train_000826,train,【North Temperate Lakes LTER】Trout Lake,2018-02-21 00:00:00,2,45,0.550000011920929,0.550000011920929,0.469999998807907,28.0,-6.3264221191406,1.0,"(1, 1, 52)"
train_000827,train,【North Temperate Lakes LTER】Trout Lake,2018-03-29 00:00:00,2,45,0.629999995231628,0.6299999952316284,0.550000011920929,36.0,5.47576293945314,1.0,"(1, 1, 52)"
